,rok,plik,kategoria,obiekt,czyWygrany
1311,1975,../pages/cca51b9b-6326-4d28-ad59-a3d797f63faf.html,HONORARY AWARD,Howard Hawks - A master American filmmaker whose creative efforts hold a distinguished place in world cinema.,True
1312,1975,../pages/cca51b9b-6326-4d28-ad59-a3d797f63faf.html,HONORARY AWARD,Jean Renoir - a genius who,True
1313,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,ACTOR,"Jack Lemmon - ""Save the Tiger""",True
1314,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,ACTOR IN A SUPPORTING ROLE,"John Houseman - ""The Paper Chase""",True
1315,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,ACTRESS,"Glenda Jackson - ""A Touch of Class""",True
1316,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,ACTRESS IN A SUPPORTING ROLE,"Tatum O'Neal - ""Paper Moon""",True
1317,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,ART DIRECTION,"Art Direction:  Henry Bumstead;  Set Decoration:  James Payne - ""The Sting""",True
1318,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,CINEMATOGRAPHY,"Sven Nykvist - ""Cries and Whispers""",True
1319,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,COSTUME DESIGN,"Edith Head - ""The Sting""",True
1320,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,DIRECTING,"George Roy Hill - ""The Sting""",True
1321,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,DOCUMENTARY (Feature),"Kieth Merrill, Producer - ""The Great American Cowboy""",True
1322,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,DOCUMENTARY (Short Subject),"Julian Krainin and DeWitt L. Sage, Jr., Producers - ""Princeton: A Search for Answers""",True
1323,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,FILM EDITING,"William Reynolds - ""The Sting""",True
1324,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,FOREIGN LANGUAGE FILM,"France - ""Day for Night""",True
1325,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,MUSIC (Original Dramatic Score),"Marvin Hamlisch - ""The Way We Were""",True
1326,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),"Adaptation Score by Marvin Hamlisch - ""The Sting""",True
1327,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,MUSIC (Song),"Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman - ""The Way We Were""",True
1328,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,BEST PICTURE,"Tony Bill, Michael Phillips and Julia Phillips, Producers - ""The Sting""",True
1329,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,SHORT SUBJECT (Animated),"Frank Mouris, Producer - ""Frank Film""",True
1330,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,SHORT SUBJECT (Live Action),"Allan Miller and William Fertik, Producers - ""The Bolero""",True
1331,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,SOUND,"Robert Knudson, Chris Newman - ""The Exorcist""",True
1332,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,WRITING (Screenplay--based on material from another medium),"William Peter Blatty - ""The Exorcist""",True
1333,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"David S. Ward - ""The Sting""",True
1334,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,JEAN HERSHOLT HUMANITARIAN AWARD,Lew Wasserman,True
1335,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,HONORARY AWARD,Henri Langlois for his devotion to the art of film,True
1336,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,HONORARY AWARD,Groucho Marx in recognition of his brilliant creativity and for the unequalled achievements of the Marx Brothers in the art of motion picture comedy.,True
1337,1974,../pages/c6a448b9-5ebe-4c56-b5a5-aeae792ce7e4.html,IRVING G. THALBERG MEMORIAL AWARD,Lawrence Weingarten,True
1338,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,ACTOR,"Marlon Brando - ""The Godfather""",True
1339,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,ACTOR IN A SUPPORTING ROLE,"Joel Grey - ""Cabaret""",True
1340,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,ACTRESS,"Liza Minnelli - ""Cabaret""",True
1341,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,ACTRESS IN A SUPPORTING ROLE,"Eileen Heckart - ""Butterflies Are Free""",True
1342,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,ART DIRECTION,"Art Direction:  Rolf Zehetbauer, Jurgen Kiebach;  Set Decoration:  Herbert Strabel - ""Cabaret""",True
1343,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,CINEMATOGRAPHY,"Geoffrey Unsworth - ""Cabaret""",True
1344,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,COSTUME DESIGN,"Anthony Powell - ""Travels with My Aunt""",True
1345,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,DIRECTING,"Bob Fosse - ""Cabaret""",True
1346,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,DOCUMENTARY (Feature),"Howard Smith and Sarah Kernochan, Producers - ""Marjoe""",True
1347,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,DOCUMENTARY (Short Subject),"Charles Huguenot van der Linden and Martina Huguenot van der Linden, Producers - ""This Tiny World""",True
1348,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,FILM EDITING,"David Bretherton - ""Cabaret""",True
1349,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,FOREIGN LANGUAGE FILM,"France - ""The Discreet Charm of the Bourgeoisie""",True
1350,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,MUSIC (Original Dramatic Score),"Charles Chaplin, Raymond Rasch, Larry Russell - ""Limelight""",True
1351,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,MUSIC (Scoring: Adaptation and Original Song Score),"Adaptation Score by Ralph Burns - ""Cabaret""",True
1352,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,MUSIC (Song--Original for the Picture),"Music and Lyrics by Al Kasha and Joel Hirschhorn - ""The Poseidon Adventure""",True
1353,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,BEST PICTURE,"Albert S. Ruddy, Producer - ""The Godfather""",True
1354,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,SHORT SUBJECT (Animated),"Richard Williams, Producer - ""A Christmas Carol""",True
1355,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,SHORT SUBJECT (Live Action),"Richard Barclay, Producer - ""Norman Rockwell's World...An American Dream""",True
1356,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,SOUND,"Robert Knudson, David Hildyard - ""Cabaret""",True
1357,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,WRITING (Screenplay--based on material from another medium),"Mario Puzo, Francis Ford Coppola - ""The Godfather""",True
1358,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"Jeremy Larner - ""The Candidate""",True
1359,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, A. D. Flowers - ""The Poseidon Adventure""",True
1360,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,JEAN HERSHOLT HUMANITARIAN AWARD,Rosalind Russell,True
1361,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,HONORARY AWARD,Charles S. Boren,True
1362,1973,../pages/e1e88478-3e97-4427-8b01-c44c031fce4c.html,HONORARY AWARD,Edward G. Robinson who achieved greatness as a player,True
1363,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,ACTOR,"Gene Hackman - ""The French Connection""",True
1364,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,ACTOR IN A SUPPORTING ROLE,"Ben Johnson - ""The Last Picture Show""",True
1365,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,ACTRESS,"Jane Fonda - ""Klute""",True
1366,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,ACTRESS IN A SUPPORTING ROLE,"Cloris Leachman - ""The Last Picture Show""",True
1367,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,ART DIRECTION,"Art Direction:  John Box, Ernest Archer, Jack Maxsted, Gil Parrondo;  Set Decoration:  Vernon Dixon - ""Nicholas and Alexandra""",True
1368,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,CINEMATOGRAPHY,"Oswald Morris - ""Fiddler on the Roof""",True
1369,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,COSTUME DESIGN,"Yvonne Blake, Antonio Castillo - ""Nicholas and Alexandra""",True
1370,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,DIRECTING,"William Friedkin - ""The French Connection""",True
1371,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,DOCUMENTARY (Feature),"Walon Green, Producer - ""The Hellstrom Chronicle""",True
1372,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,DOCUMENTARY (Short Subject),"Manuel Arango and Robert Amram, Producers - ""Sentinels of Silence""",True
1373,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,FILM EDITING,"Jerry Greenberg - ""The French Connection""",True
1374,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,FOREIGN LANGUAGE FILM,"Italy - ""The Garden of the Finzi Continis""",True
1375,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,MUSIC (Original Dramatic Score),"Michel Legrand - ""Summer of '42""",True
1376,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,MUSIC (Scoring: Adaptation and Original Song Score),"Adaptation Score by John Williams - ""Fiddler on the Roof""",True
1377,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,MUSIC (Song--Original for the Picture),"Music and Lyrics by Isaac Hayes - ""Shaft""",True
1378,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,BEST PICTURE,"Philip D'Antoni, Producer - ""The French Connection""",True
1379,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,SHORT SUBJECT (Animated),"Ted Petok, Producer - ""The Crunch Bird""",True
1380,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,SHORT SUBJECT (Live Action),"Manuel Arango and Robert Amram, Producers - ""Sentinels of Silence""",True
1381,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,SOUND,"Gordon K. McCallum, David Hildyard - ""Fiddler on the Roof""",True
1382,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,SPECIAL VISUAL EFFECTS,"Alan Maley, Eustace Lycett, Danny Lee - ""Bedknobs and Broomsticks""",True
1383,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,WRITING (Screenplay--based on material from another medium),"Ernest Tidyman - ""The French Connection""",True
1384,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"Paddy Chayefsky - ""The Hospital""",True
1385,1972,../pages/d48f339d-ea3e-4c46-a493-90f5a3b2f5f3.html,HONORARY AWARD,Charles Chaplin for the incalculable effect he has had in making motion pictures the art form of this century.,True
1386,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,ACTOR,"George C. Scott - ""Patton""",True
1387,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,ACTOR IN A SUPPORTING ROLE,"John Mills - ""Ryan's Daughter""",True
1388,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,ACTRESS,"Glenda Jackson - ""Women in Love""",True
1389,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,ACTRESS IN A SUPPORTING ROLE,"Helen Hayes - ""Airport""",True
1390,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,ART DIRECTION,"Art Direction:  Urie McCleary, Gil Parrondo;  Set Decoration:  Antonio Mateos, Pierre-Louis Thevenet - ""Patton""",True
1391,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,CINEMATOGRAPHY,"Freddie Young - ""Ryan's Daughter""",True
1392,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,COSTUME DESIGN,"Nino Novarese - ""Cromwell""",True
1393,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,DIRECTING,"Franklin J. Schaffner - ""Patton""",True
1394,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,DOCUMENTARY (Feature),"Bob Maurice, Producer - ""Woodstock""",True
1395,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,DOCUMENTARY (Short Subject),"Joseph Strick, Producer - ""Interviews with My Lai Veterans""",True
1396,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,FILM EDITING,"Hugh S. Fowler - ""Patton""",True
1397,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,FOREIGN LANGUAGE FILM,"Italy - ""Investigation of a Citizen above Suspicion""",True
1398,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,MUSIC (Original Score),"Francis Lai - ""Love Story""",True
1399,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,MUSIC (Original Song Score),"Music and lyrics by The Beatles - ""Let It Be""",True
1400,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,MUSIC (Song--Original for the Picture),"Music by Fred Karlin; Lyrics by Robb Royer (aka Robb Wilson) and James Griffin (aka Arthur James) - ""Lovers and Other Strangers""",True
1401,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,BEST PICTURE,"Frank McCarthy, Producer - ""Patton""",True
1402,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,SHORT SUBJECT (Cartoon),"Nick Bosustow, Producer - ""Is It Always Right to Be Right?""",True
1403,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,SHORT SUBJECT (Live Action),"John Longenecker, Producer - ""The Resurrection of Broncho Billy""",True
1404,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,SOUND,"Douglas Williams, Don Bassman - ""Patton""",True
1405,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,SPECIAL VISUAL EFFECTS,"A. D. Flowers, L. B. Abbott - ""Tora! Tora! Tora!""",True
1406,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,WRITING (Screenplay--based on material from another medium),"Ring Lardner, Jr. - ""M*A*S*H""",True
1407,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"Francis Ford Coppola, Edmund H. North - ""Patton""",True
1408,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,JEAN HERSHOLT HUMANITARIAN AWARD,Frank Sinatra,True
1409,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,HONORARY AWARD,Lillian Gish for superlative artistry and for distinguished contribution to the progress of motion pictures.,True
1410,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,HONORARY AWARD,Orson Welles for superlative artistry and versatility in the creation of motion pictures.,True
1411,1971,../pages/2bcccdb1-ee0a-48e6-9059-05d1634887f7.html,IRVING G. THALBERG MEMORIAL AWARD,Ingmar Bergman,True
1412,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,ACTOR,"John Wayne - ""True Grit""",True
1413,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,ACTOR IN A SUPPORTING ROLE,"Gig Young - ""They Shoot Horses, Don't They?""",True
1414,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,ACTRESS,"Maggie Smith - ""The Prime of Miss Jean Brodie""",True
1415,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,ACTRESS IN A SUPPORTING ROLE,"Goldie Hawn - ""Cactus Flower""",True
1416,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,ART DIRECTION,"Art Direction:  John DeCuir, Jack Martin Smith, Herman Blumenthal;  Set Decoration:  Walter M. Scott, George Hopkins, Raphael Bretton - ""Hello, Dolly!""",True
1417,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,CINEMATOGRAPHY,"Conrad Hall - ""Butch Cassidy and the Sundance Kid""",True
1418,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,COSTUME DESIGN,"Margaret Furse - ""Anne of the Thousand Days""",True
1419,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,DIRECTING,"John Schlesinger - ""Midnight Cowboy""",True
1420,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,DOCUMENTARY (Feature),"Bernard Chevry, Producer - ""Arthur Rubinstein - The Love of Life""",True
1421,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,DOCUMENTARY (Short Subject),"Denis Sanders and Robert M. Fresco, Producers - ""Czechoslovakia 1968""",True
1422,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,FILM EDITING,"Françoise Bonnot - ""Z""",True
1423,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,FOREIGN LANGUAGE FILM,"Algeria - ""Z""",True
1424,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,MUSIC (Original Score--for a motion picture [not a musical]),"Burt Bacharach - ""Butch Cassidy and the Sundance Kid""",True
1425,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,MUSIC (Score of a Musical Picture--original or adaptation),"Adaptation score by Lennie Hayton and Lionel Newman - ""Hello, Dolly!""",True
1426,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,MUSIC (Song--Original for the Picture),"Music by Burt Bacharach; Lyrics by Hal David - ""Butch Cassidy and the Sundance Kid""",True
1427,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,BEST PICTURE,"Jerome Hellman, Producer - ""Midnight Cowboy""",True
1428,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,SHORT SUBJECT (Cartoon),"Ward Kimball, Producer - ""It's Tough to Be a Bird""",True
1429,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,SHORT SUBJECT (Live Action),"Joan Keller Stern, Producer - ""The Magic Machines""",True
1430,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,SOUND,"Jack Solomon, Murray Spivack - ""Hello, Dolly!""",True
1431,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,SPECIAL VISUAL EFFECTS,"Robbie Robertson - ""Marooned""",True
1432,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,WRITING (Screenplay--based on material from another medium),"Waldo Salt - ""Midnight Cowboy""",True
1433,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,WRITING (Story and Screenplay--based on material not previously published or produced),"William Goldman - ""Butch Cassidy and the Sundance Kid""",True
1434,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,JEAN HERSHOLT HUMANITARIAN AWARD,George Jessel,True
1435,1970,../pages/8a1d49c1-3eab-49e2-84fa-4667542f3b41.html,HONORARY AWARD,Cary Grant for his unique mastery of the art of screen acting with the respect and affection of his colleagues.,True
1436,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,ACTOR,"Cliff Robertson - ""Charly""",True
1437,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,ACTOR IN A SUPPORTING ROLE,"Jack Albertson - ""The Subject Was Roses""",True
1438,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,ACTRESS,"Katharine Hepburn - ""The Lion in Winter""",True
1439,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,ACTRESS,"Barbra Streisand - ""Funny Girl""",True
1440,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,ACTRESS IN A SUPPORTING ROLE,"Ruth Gordon - ""Rosemary's Baby""",True
1441,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,ART DIRECTION,"Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston - ""Oliver!""",True
1442,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,CINEMATOGRAPHY,"Pasqualino De Santis - ""Romeo and Juliet""",True
1443,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,COSTUME DESIGN,"Danilo Donati - ""Romeo and Juliet""",True
1444,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,DIRECTING,"Carol Reed - ""Oliver!""",True
1445,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,DOCUMENTARY (Feature),"Bill McGaw, Producer - ""Journey into Self""",True
1446,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,DOCUMENTARY (Short Subject),"Saul Bass, Producer - ""Why Man Creates""",True
1447,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,FILM EDITING,"Frank P. Keller - ""Bullitt""",True
1448,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,FOREIGN LANGUAGE FILM,"Union of Soviet Socialist Republics - ""War and Peace""",True
1449,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,MUSIC (Original Score--for a motion picture [not a musical]),"John Barry - ""The Lion in Winter""",True
1450,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,MUSIC (Score of a Musical Picture--original or adaptation),"Adaptation score by John Green - ""Oliver!""",True
1451,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,MUSIC (Song--Original for the Picture),"Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman - ""The Thomas Crown Affair""",True
1452,1969,../pages/b8ad7c2b-fcdd-4f98-948a-7b90a5ac01cd.html,BEST PICTURE,"John Woolf, Producer - ""Oliver!""",True
